7.2004,10.2014,10.9855,6.8445,6.7291,7.0371,6.0055,6.3282,8.9991,9.9858,6.1095,6.0434,7.5779,6.137,6.6405,6.9216,6.3935,9.9392,6.3103,8.3898,5.9598,7.9508,7.0424,5.8312,8.4347,6.3155,5.8801,8.5353,6.444,10.2858,3
6.0636,12.2338,5.8137,8.3152,5.9038,10.0135,7.2693,5.7429,9.4966,11.5455,7.5857,5.8299,9.9858,8.7163,6.6847,8.905,7.8831,5.9873,7.8867,6.641,5.6504,7.1655,6.2583,7.1422,8.9549,12.2572,9.9199,6.2797,8.3278,9.0481,3
6.4356,12.8438,10.7952,7.1678,6.3005,11.8454,10.4012,6.1629,8.22,7.2337,7.004,5.874,10.1806,8.1775,6.8797,8.6215,6.2067,10.2905,6.2176,6.2887,6.537,8.5995,6.3983,7.1257,7.5653,6.1197,5.7119,11.641,8.5343,10.3409,3
9.4073,6.5443,9.2593,7.4075,9.7274,6.131,5.7595,8.576,8.361,7.5889,5.7178,7.9556,5.8916,6.0235,6.5744,7.6057,5.5734,5.7452,5.9114,12.0086,8.7852,8.3195,7.068,6.4129,11.0956,5.5459,7.5865,10.083,6.6815,9.7829,2
9.2424,6.4053,9.3255,9.6804,9.3447,5.7824,6.0191,7.6337,8.7103,8.4504,5.8348,7.0111,5.9234,6.2292,6.6167,7.6934,5.8894,6.7466,5.9566,9.5124,7.6543,8.3617,7.8142,5.9471,11.1299,5.8417,5.7794,6.7849,6.3702,9.9265,2
9.7208,6.6126,5.8925,7.3658,9.3534,6.0382,5.7701,8.5065,8.1802,8.6055,5.3799,6.7829,6.0885,5.8647,6.7021,7.0103,6.4334,6.1282,6.6865,7.7027,7.8176,8.229,8.0586,6.2984,10.2102,6.1029,6.9581,12.045,6.859,9.5667,2
9.8681,11.7528,9.3817,7.7509,9.2105,6.6961,5.7259,7.5613,8.0558,7.6487,5.5452,6.4605,6.2787,6.3396,6.4653,6.9396,6.1762,6.0366,6.0652,10.7375,6.3757,7.4999,7.703,6.8435,10.864,6.0506,6.9231,9.3214,6.5546,9.4752,2
10.8372,9.2179,8.9152,8.2622,9.3683,6.8723,5.6537,7.5279,8.5486,8.7586,5.5382,6.4125,6.0133,5.9451,6.2729,7.1019,6.2978,5.7827,6.443,9.0634,7.1728,8.0195,8.2223,6.1878,11.1299,5.684,7.3825,9.5473,6.415,6.1631,2
10.0687,6.3005,8.5543,7.9546,8.8788,6.3627,5.6419,7.1946,7.9345,5.631,5.9072,7.2837,6.2702,6.4308,6.4976,7.4303,5.8585,5.8798,5.8845,6.1482,6.7489,8.905,7.4877,6.1602,10.8785,5.7898,5.8051,9.5379,6.8355,8.9482,2
10.0353,9.731,8.735,7.6363,8.4261,6.2057,9.7743,8.3841,5.9924,6.9798,8.269,9.7907,5.9543,5.9282,6.3304,8.7042,7.6261,5.5248,6.8813,6.05,6.5349,10.2234,7.417,10.5339,8.8281,8.2719,5.9619,8.3192,7.9062,5.787,2
6.2839,10.0908,5.8241,6.8004,6.3419,5.9908,10.7089,9.661,10.2493,6.4992,5.861,6.8476,6.7007,8.7609,6.0571,7.3454,5.9555,5.5374,11.0875,8.4735,11.0795,7.0025,5.6335,10.3409,5.7102,6.0571,9.6069,8.6684,6.3096,5.5997,3
10.1889,5.9744,9.5367,7.3115,13.0384,5.4591,8.6484,7.6475,5.8499,7.1666,7.7263,12.488,5.9641,6.3921,6.182,8.8504,7.5095,5.5516,7.516,5.604,6.4928,7.8897,8.2117,9.7263,7.9641,7.2077,5.8768,7.979,7.1016,5.6077,2
9.8139,5.8565,8.9538,9.593,7.2654,5.8565,6.4265,6.8565,6.0899,6.8441,6.3697,8.9293,7.7344,6.2495,6.3543,8.8451,6.6903,5.4821,7.5823,5.8107,6.6927,6.2061,6.1628,10.9236,8.9575,6.4938,6.3818,8.3756,7.6809,5.5891,2
9.5506,9.8339,9.4118,6.3936,13.0384,5.6906,6.0204,5.5934,7.243,9.9035,7.5732,12.0281,5.9082,6.8969,7.0775,9.8612,7.9578,5.4954,7.5682,5.7046,7.0177,12.6567,8.7541,11.1837,8.2804,5.6338,6.2492,8.7339,7.5979,5.5387,3
8.8984,9.0074,7.9329,7.0901,7.3793,10.61,5.693,7.569,8.3977,6.862,8.5883,9.1622,5.697,6.2431,7.4543,9.1296,7.7479,5.4848,7.6824,5.9591,6.0668,9.6945,5.9721,10.5701,7.9097,9.3347,5.85,8.6094,6.3157,5.8323,2
9.7497,5.9009,6.7103,8.1579,7.4574,5.9009,5.9733,8.6335,6.1011,5.8304,7.075,10.197,5.9226,6.1087,6.348,7.9564,5.9226,5.3632,7.0378,7.0686,6.9339,5.8875,6.4613,10.5286,7.6907,6.7714,5.9577,7.6579,7.5438,5.718,2
10.1163,9.3025,8.9991,8.053,9.7995,5.3652,10.0649,7.8965,7.3082,7.1324,8.6568,10.7952,5.9402,6.2581,6.1694,7.7618,7.3453,5.6783,7.2149,6.1876,6.635,9.3896,7.7591,10.5461,8.6113,8.1277,6.3459,7.4087,7.6772,5.7538,2
7.6261,5.7777,5.913,6.8172,8.2462,6.0521,8.2705,8.6005,7.9984,7.6694,5.9464,9.7472,7.635,5.6936,5.6936,6.6272,5.8894,8.2324,7.5468,9.1699,7.218,5.9372,5.9372,8.1057,5.5106,12.1455,6.049,8.4056,6.477,8.8203,3
10.2188,8.2683,9.5518,5.9245,10.976,5.6478,5.4046,5.7051,6.6756,6.0017,7.3376,11.45,6.5172,5.5811,6.6641,9.0102,8.2335,5.4534,6.649,5.9206,6.1462,10.5701,5.662,9.4707,6.8644,5.7739,6.2538,8.4745,8.714,5.726,2
10.5585,10.1355,10.6812,5.8863,13.0384,5.6963,9.3025,6.0289,6.4746,7.1645,7.8742,11.9371,6.5929,5.7849,6.3388,8.8281,8.1297,5.7441,7.1038,6.6402,6.249,8.0522,7.2982,9.9325,9.5287,11.5918,5.748,8.0156,7.7161,5.7004,3
8.892,9.97,8.1077,7.0251,8.905,5.5716,10.0135,7.9206,6.126,5.6887,8.3772,9.966,6.2757,6.0896,6.3642,6.7416,7.9633,5.5789,7.2478,6.0265,6.6448,10.5461,8.1724,10.1562,7.6568,10.1199,6.1358,7.2525,7.4375,6.1491,2
10.3738,5.8514,9.3405,7.0224,8.1137,5.7417,6.9639,7.7353,6.1671,6.6038,7.7665,10.54,5.8307,6.3725,6.6491,8.1405,6.8756,5.5584,7.1783,7.9817,7.0017,6.4926,6.4577,10.5981,9.2015,7.0519,6.2008,8.4496,7.6927,5.5837,2
6.0589,8.9086,6.4606,6.8536,8.3849,10.6322,5.829,5.8192,5.8225,5.6192,8.4556,5.6877,5.5556,8.3195,9.3307,8.9502,7.3046,6.7303,8.3954,5.7832,6.7705,5.4848,6.1934,6.4585,7.2731,7.4349,6.5892,5.5885,5.7864,6.1887,3
6.4297,12.9333,12.7547,9.7719,6.4256,6.02,7.8807,6.9964,7.0837,5.6553,10.9599,7.6634,8.3538,9.2609,5.8736,11.1745,10.564,9.2033,11.1837,9.8166,10.2253,7.5304,8.8763,8.1274,9.7021,6.1552,6.748,5.6181,5.6553,5.8845,3
10.3627,5.6703,6.3173,7.2519,5.7621,6.4442,5.6277,11.7679,5.8356,7.7853,6.7153,5.3039,6.5028,7.3924,5.7562,5.4296,6.3498,11.6946,5.6639,6.5769,7.9051,5.6546,10.5525,5.6906,7.4999,9.7106,8.1559,6.8476,5.7163,7.2492,3
9.3644,8.981,6.0248,8.2956,6.1521,9.4146,6.0317,10.236,5.9895,7.9687,8.9853,5.909,6.5425,8.4612,6.2057,6.8168,8.7443,10.6444,5.8582,6.725,7.2433,5.5973,9.5287,6.6568,8.6509,7.6006,7.6023,7.0826,6.5557,5.7038,2
9.1243,10.1199,6.0222,6.4261,5.8818,9.6409,5.3267,9.4231,5.777,6.3609,9.6238,5.6378,6.0889,5.8818,5.5715,7.9184,6.172,9.947,5.8965,6.5329,7.4251,5.9815,9.1313,5.7368,8.1938,8.632,7.0688,6.9079,6.3609,5.8141,2
10.9369,6.4695,6.0903,6.0842,6.016,8.2106,5.717,12.3094,5.8494,7.5841,9.1598,5.4973,6.2027,5.7111,5.726,6.1623,5.9802,11.0725,5.9054,6.9681,8.1005,5.7139,9.5048,5.6897,8.2489,9.7167,9.0046,7.743,7.5552,5.9716,2
9.5641,8.8763,11.0154,7.4636,6.0779,5.9567,6.1198,8.0592,6.2372,7.696,9.8777,5.566,6.1608,7.1582,6.0383,6.8531,9.1903,9.6349,6.1098,6.9324,7.3543,5.8119,10.1849,6.5105,8.7008,8.6045,7.2989,7.8156,6.7148,6.6749,2
9.4322,12.4577,6.3736,7.6952,5.7848,6.2404,10.1605,8.3192,10.1002,7.2866,10.3555,5.374,6.2273,7.9927,5.7409,5.7158,9.4477,10.8026,6.0536,6.7334,7.4697,9.9934,9.1581,5.8159,7.6356,9.8938,8.1655,6.6391,6.4252,6.6049,2
10.8372,13.0384,5.7297,9.1187,6.1254,9.0207,5.9097,11.475,5.9097,8.4758,9.651,5.5275,6.0045,8.4891,5.6185,6.2088,6.0601,11.1037,6.3537,6.3018,7.4073,5.498,9.3704,6.103,8.353,9.731,7.7331,7.8647,7.1135,5.9517,2
10.2316,8.5581,5.4806,6.8712,5.8,9.3622,5.6968,8.433,5.9302,9.3004,6.4694,5.6616,6.0772,6.8428,5.6646,6.4384,8.3084,11.7832,5.7734,7.0137,7.6434,5.5338,9.6092,5.9167,9.0147,10.5701,7.8831,9.1061,7.461,5.9416,2
10.3963,8.6656,8.727,7.5436,6.1422,5.7235,5.8166,7.9402,5.9423,8.8209,11.321,5.5385,6.1916,6.2912,6.1173,6.4268,9.4231,11.0381,5.9214,7.5233,7.4749,5.7549,10.2631,5.6113,6.632,9.7576,8.4193,7.9393,8.1083,6.9625,2
9.2986,7.8887,7.0734,6.7183,5.7846,9.593,5.8582,8.9581,5.8428,6.7437,10.2273,5.4907,6.0217,7.8023,5.7281,10.3359,9.9067,10.4934,5.5593,7.0118,7.4357,5.5136,10.4885,6.5595,8.4252,9.5518,6.7437,7.5019,6.4897,6.813,3
6.3977,11.0381,13.3228,7.4732,8.0953,5.6646,6.0602,6.7765,6.143,6.5086,9.7422,7.1199,8.1387,9.8938,6.7674,8.3147,8.027,8.8073,9.9101,8.9853,9.1869,6.1065,6.6386,7.7796,10.1762,6.0602,6.7181,6.3114,5.9129,5.8503,3
6.5358,5.6349,7.0608,6.6203,5.6799,5.7016,5.9632,5.6199,5.5891,5.7475,5.8151,6.5153,5.5347,5.8409,7.0188,5.453,6.1663,5.3194,5.477,6.1402,5.6477,5.8364,6.8966,7.56,6.0004,5.5347,5.9399,5.6173,5.9583,6.6248,3
10.7952,9.3466,8.3008,6.3815,6.0984,10.7237,8.3046,5.8205,5.4653,7.6204,7.9546,6.8188,5.9345,6.4626,7.24,7.9062,10.6045,6.7682,5.6458,6.7031,7.3332,8.888,5.8822,7.8554,8.001,5.9791,7.7858,6.0565,9.6968,10.2446,2
10.3409,7.6822,6.3963,6.3593,5.8799,10.3287,9.7879,8.8969,6.1901,7.2669,8.3359,6.5901,6.0499,8.1237,7.1484,9.651,10.6559,5.5216,5.6223,6.6011,5.8824,8.1724,5.6848,7.3658,8.0327,5.5871,6.1147,6.1763,10.3825,10.6874,2
6.6652,13.3228,10.2188,6.6341,6.954,5.4682,6.1163,10.0313,5.7586,9.0306,5.7613,6.3011,6.0617,5.7306,7.3175,8.5591,7.2053,5.6453,10.1002,12.4577,11.5209,5.5891,7.0203,7.4417,6.2378,7.7312,11.4273,5.7752,5.976,5.6283,3
10.4122,6.4423,8.211,6.3813,5.8033,9.503,8.206,9.0333,5.669,8.1648,7.9583,6.559,6.0949,7.0358,7.1153,6.2495,10.3782,6.4851,5.4585,7.0308,6.5358,7.2065,6.1054,7.2274,8.5069,6.9344,6.6802,6.0161,11.5209,12.3644,2
6.1897,11.4273,11.9744,11.9082,8.8451,5.7669,5.6412,5.7001,11.4071,7.5898,5.7457,6.9168,8.9991,5.8374,9.2455,7.5358,9.6238,8.4912,6.0515,9.0666,5.84,6.2057,5.7422,8.5065,6.3537,7.7116,6.1614,8.3779,8.2426,9.9569,3
10.9528,5.6635,12.3908,6.9078,5.7207,7.9478,6.5083,5.8114,9.1077,7.7798,6.1796,5.908,5.9795,6.8062,6.6894,5.647,9.97,5.8647,5.7929,6.5809,5.7564,8.4018,8.0023,7.823,8.1556,5.5994,5.6612,5.5521,7.153,8.5175,2
6.2348,6.0303,7.811,8.2662,5.6663,5.82,5.8587,5.7519,8.2933,9.0571,5.7737,7.3546,5.7999,6.1937,6.8112,10.8706,7.0339,6.2265,5.4736,6.0551,5.7108,5.7884,6.1444,8.518,6.027,5.5284,5.9154,6.0774,5.9458,5.6691,3
10.2061,9.6436,10.9008,6.7376,7.1678,7.4774,8.1432,9.6582,6.0796,9.017,6.7115,6.4811,6.1756,6.8292,7.2921,6.1643,10.4456,5.5508,5.5368,7.7736,6.1895,7.6091,7.1944,8.231,7.9825,6.2359,6.1016,6.2215,9.3984,10.54,2
6.3546,5.9736,6.0083,8.2636,5.8639,5.6635,5.7826,9.0074,5.5126,5.4477,5.5777,6.3421,5.5916,5.8987,7.0499,5.7966,5.9115,5.6181,5.5517,5.7872,5.6538,5.6913,5.9009,7.1356,6.0391,5.6487,5.7594,5.4766,6.1784,5.6415,2
7.1233,10.5229,13.1344,7.8773,9.268,5.7381,6.1419,9.0634,5.9328,8.2191,5.9848,6.7391,5.7567,6.3522,6.6876,8.1042,7.389,8.1016,5.6686,6.8714,6.6276,6.1518,6.3919,7.6802,6.4469,6.4297,6.7828,6.2086,6.0705,8.045,2
5.8651,5.7942,7.4987,7.6167,6.1565,5.6063,5.6911,9.5379,5.7666,8.16,5.7969,8.0307,6.9415,5.7991,7.6341,9.4073,6.3595,5.4848,5.7589,6.1496,5.7489,5.8174,5.8278,7.6547,7.0853,6.3104,5.8651,6.6319,5.7018,6.1695,3
9.4073,5.874,6.3268,5.8437,6.0407,8.8788,6.5519,8.8828,7.0717,8.389,6.2786,6.5875,6.8821,6.3104,7.2839,5.7372,10.8026,7.9709,5.4747,7.0918,5.6188,9.2821,5.8891,8.3503,7.7459,6.7854,5.9435,6.2858,12.1894,9.1707,2
11.7528,8.3882,7.5171,5.816,5.7315,5.988,6.5479,9.3713,6.953,9.9229,5.4175,5.6922,6.048,5.9314,6.5207,6.9167,6.3562,5.7262,7.31,8.0197,9.966,7.6979,6.7201,7.8739,9.0841,6.4563,8.1883,5.7493,6.189,9.3644,2
6.1587,5.909,5.7972,9.3503,8.3319,6.4965,11.9082,5.6549,13.3228,5.8634,7.4218,11.5573,10.5701,5.8862,6.4309,9.8804,8.7969,7.5798,9.1581,7.1237,5.5654,5.7827,9.2197,7.6638,6.4617,7.9525,6.1835,8.3206,8.1115,7.2881,3
10.1684,8.9674,9.3662,6.101,5.8253,10.1605,6.1044,8.5202,6.3075,7.3016,5.4375,6.9923,8.0727,8.1522,6.0925,5.5372,7.3704,6.3142,6.1556,6.9092,7.7765,7.398,5.8989,6.7393,7.9275,6.5044,8.4117,9.4213,5.8009,6.8177,2
5.6921,5.579,9.6994,6.2179,5.7398,5.9476,6.3896,5.6535,7.4911,5.8053,5.5506,7.1049,9.2455,6.6339,5.6778,5.7951,7.7866,5.846,9.1061,7.1153,5.8277,5.8559,5.9377,6.5055,5.5758,6.0901,6.8318,5.523,11.7528,6.1635,3
8.2014,8.9024,5.6986,10.1849,11.475,12.3644,6.3305,6.4269,11.3502,6.6427,8.0012,10.8856,9.7907,11.9744,8.3783,5.9476,9.2295,5.9553,8.162,9.8196,6.4998,9.9199,6.3222,10.8233,7.3436,5.6268,6.8695,8.48,6.1311,9.3395,3
6.2005,7.9441,8.7735,7.41,6.4695,8.8956,7.697,6.0149,13.3228,5.773,6.7579,9.8079,8.7184,6.2927,8.3188,6.951,9.3405,5.9606,10.0908,9.2896,6.0521,7.1755,7.1599,10.9008,6.7969,5.907,6.329,7.2582,11.4383,8.28,3
9.2986,8.3866,9.4036,8.8984,10.5229,11.2805,6.5947,6.3478,6.1692,6.6711,5.6287,9.661,8.7131,10.6874,6.0424,5.8035,8.905,5.8653,8.4675,6.1824,5.9024,10.7573,5.7396,6.9833,7.3573,6.1175,8.1607,6.1213,6.2574,7.5881,2
10.1762,8.5808,5.9576,5.9027,5.6503,7.3354,6.1511,7.6725,5.9254,8.7679,5.3384,6.6501,9.1441,7.3032,5.9619,5.6784,8.228,6.2855,6.0714,6.4209,8.0661,7.9286,5.8741,7.5076,8.3484,6.5173,8.1873,6.3746,5.9976,6.4472,2
9.8365,9.4097,5.775,5.6311,5.7092,6.9046,6.0485,9.7179,5.844,6.9555,5.5118,7.8962,10.1275,6.0762,6.0864,5.775,8.0423,8.4185,8.0583,6.5704,8.6345,8.5837,5.753,7.8829,7.9978,8.2454,8.1364,5.7315,5.726,7.3983,2
10.1889,9.3327,5.8408,7.2246,11.3625,8.2223,7.2044,8.1357,5.9556,6.6082,5.4262,9.2878,9.4176,7.618,6.1669,5.9849,8.8739,7.1356,8.3922,6.1524,7.7027,12.045,5.8806,7.1323,7.4395,7.1333,8.5385,7.4846,6.4624,9.8079,2
10.3409,9.1313,5.7841,5.7506,5.7785,7.6151,6.3788,7.1548,6.629,6.2363,6.6926,9.0481,9.0714,6.336,6.6957,5.6043,8.1048,5.6901,7.7909,7.0692,6.3041,8.8788,5.7728,7.4262,8.707,6.2242,8.84,5.6199,5.7134,7.903,2
7.091,5.7343,10.3202,6.9944,5.6593,8.3803,6,6.5797,7.2884,5.7893,5.7211,7.522,9.454,6.6012,5.4556,5.6679,7.6927,5.7605,5.6392,6.8732,5.8585,5.8372,5.8298,6.6732,5.7972,6.2782,6.9444,5.5877,5.7052,7.4003,2
5.6689,5.7864,8.175,6.3563,5.4742,6.7305,6.2531,6.7962,6.0146,5.6567,5.6067,6.95,8.5917,6.0619,6.0714,6.5235,7.2206,6.0414,8.5792,6.4761,6.6601,6.1192,6.8373,6.6804,5.4019,5.6982,6.1214,5.5234,8.7896,6.8246,3
9.3272,8.4707,6.4005,5.7113,7.1082,10.5339,11.8632,10.2234,6.0394,12.3094,5.3631,5.7668,8.3139,6.2203,6.4782,6.9088,6.9344,7.4923,5.8933,10.3874,5.9636,8.5948,5.7139,6.529,9.7155,8.3452,6.1023,6.5192,6.3428,6.2385,2
6.1672,5.6215,8.2147,7.3939,5.9333,12.7035,5.7912,5.8448,5.6752,5.8775,5.8839,8.7559,7.3448,5.8329,5.4552,6.1818,5.7733,6.5538,6.3893,8.6761,5.4878,6.4581,5.7435,6.7927,8.4482,9.0207,5.684,5.4732,7.0628,6.4669,3
8.6996,9.777,6.6905,6.1108,13.0384,11.7679,12.488,9.1997,9.2215,13.3228,5.6811,5.6583,6.3769,8.9783,8.0394,8.6174,7.9902,7.3446,5.803,10.6679,6.1125,8.5828,6.0137,7.1584,9.3877,9.4858,8.9523,8.1927,6.4413,6.3446,2
11.0875,10.076,5.6771,5.6944,12.5643,12.5187,10.3738,5.6118,6.6251,9.1733,5.7497,5.6509,7.887,6.5009,8.637,5.946,5.8205,7.1928,5.7722,10.8785,6.0325,8.0592,5.7297,5.8009,10.7503,7.9455,6.4864,8.4616,6.4376,6.1707,2
8.8746,8.286,5.7667,6.0189,8.5143,8.9165,8.0088,9.2424,6.7058,7.1446,5.572,5.8984,8.5543,6.966,8.1537,7.7758,8.986,7.5008,9.3135,10.0955,5.9102,8.0223,5.7526,5.5198,9.8969,7.8115,6.7164,7.5998,6.4949,9.2088,2
8.9307,8.8984,5.8707,5.802,7.2804,8.0113,12.6141,8.6365,8.5015,13.1344,5.1949,5.7886,8.5828,8.6955,5.7033,6.3734,7.8706,7.0608,6.932,10.2991,6.1402,7.9119,6.2207,7.8394,9.3896,7.8301,8.2397,6.007,5.9096,6.6979,2
8.232,6.7989,6.8748,5.9558,9.503,7.8176,12.3368,5.9061,6.191,11.5455,5.6751,6.1794,8.6651,6.1665,5.8605,7.9915,5.8892,9.9763,7.5254,9.6092,8.5901,8.5039,10.2407,6.3123,9.04,6.8246,5.9874,5.8185,8.8869,7.4971,3
7.5308,9.3544,7.1359,7.9028,12.4229,10.2814,11.7397,10.5525,8.4958,13.0384,5.2448,5.5797,9.7339,8.0862,5.9337,8.9907,6.3315,7.1592,5.8133,9.7829,6.7364,9.0828,8.1815,8.2252,7.8902,6.7629,8.118,5.6488,6.4289,6.3647,3
7.9963,5.7801,8.8869,5.8414,9.0542,12.5643,7.8625,8.9396,5.7957,6.5643,5.4765,5.7915,8.992,5.7847,5.7222,8.3181,5.8196,8.9371,5.9079,9.8998,8.1775,9.4373,9.3955,6.8558,8.9352,9.1802,5.6747,5.6291,8.877,5.8531,3
9.7077,8.269,6.3119,6.0499,6.08,6.411,10.4359,9.3484,5.6965,8.5812,5.7077,5.6597,7.2887,5.855,9.8838,6.4765,7.1076,6.7182,5.7566,11.0795,5.7514,6.7754,5.7431,6.0271,9.8548,6.6269,5.6255,8.8121,6.4201,6.1949,2
6.5606,8.7238,6.8841,5.7009,11.4605,7.8673,12.3094,5.8494,6.2622,9.8904,9.268,5.5639,8.8121,6.3024,5.6127,10.3409,5.7343,9.1715,7.6018,10.0103,8.5495,8.2841,6.7478,6.2362,10.0723,6.2221,6.1425,5.5807,10.5701,7.6932,3
9.1918,7.8196,5.72,5.926,7.228,6.2028,10.6378,9.9963,5.5092,11.7994,5.4745,5.8027,6.1714,5.6281,8.0542,6.415,7.2049,7.5857,5.9364,9.6894,5.992,6.7189,5.8741,5.741,9.5883,6.0434,5.5092,8.3039,6.5715,5.696,2
10.6812,9.8409,5.8489,5.2809,6.0303,7.4805,11.991,5.8688,7.8744,10.8026,5.5515,5.6893,6.6956,7.2427,6.8725,8.8612,6.3797,7.6247,7.1244,10.9442,6.1407,8.762,6.3423,6.0284,10.8437,6.5114,7.8169,7.5207,6.5255,7.2835,2
9.5091,8.3199,5.655,7.0902,6.3528,9.0237,13.3228,10.1479,5.7317,9.1649,8.992,6.197,6.7305,7.358,9.6763,6.8649,6.3101,7.4439,5.7033,5.7852,9.8491,8.3113,7.5694,6.101,8.3714,8.0917,10.4774,6.4075,10.4995,6.5641,2
10.864,9.6907,8.0253,6.8466,7.807,9.462,6.7856,6.0849,5.9323,8.4607,6.4382,5.9279,5.4588,7.9636,9.3327,6.9889,7.3561,6.0627,5.7086,5.6761,8.5645,7.6529,6.9919,6.2067,7.5951,6.7821,10.2726,6.542,10.4456,10.3694,2
